Sondes	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	B0	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	C0	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	D0	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	D13	D14
NonSig_19867	3.03963255576	3.05996082704	4.46950622947	2.08273722853	3.79774566157	4.3794869122	3.19255006565	4.46753226786	2.790861941	4.36628064641	3.85242259291	4.06939967016	4.58907968574	4.10002471372	2.17125665289	3.48815116994	3.62551733215	3.84026138235	4.39742646914	2.97873402547	3.43626640999	4.15327578584	4.20008059231	2.80913846733	3.5134084004	3.95611981099	4.93792429402	4.26122157325	3.74588499827	2.83957170491	3.85914231746	4.77453806643	5.74215746536	3.77979767508	5.00599933935	3.54387993971	4.52665135461	4.71037345885	4.47980987187	5.64886098301	3.85134792936	4.98521531335	3.85077650813	4.14296007619	4.98889345002	3.17799873743	4.43512673034	2.90736885211	4.21631091364	3.38089865915	4.50695336883	2.73464302003	3.19207959183	5.17591090505	3.8130608486	4.03010936161	3.79995629483	4.815156278	4.43227891854	4.09593123725
NonSig_20133	3.79494851316	5.85838853501	3.97419035259	4.12947122734	3.33439511301	2.80199491105	4.30840103741	3.7210161889	3.42744868698	2.87830120987	4.47250042698	5.35211012359	3.84984357011	2.36368103849	3.77476126175	2.95694669984	3.78089022583	4.88438807061	4.31122091596	4.28692081464	4.90505527944	4.93711724478	3.65271625152	4.96900241712	4.62117750649	5.17053729148	4.34577560698	3.91984315558	3.70360546984	3.89609820565	3.0959128394	3.50055748413	2.82970259758	4.07984795654	3.56717514056	3.6435409031	4.64067849545	3.17769568874	3.54831839122	2.60527576441	3.12975019722	3.78370818853	3.47299294922	3.00201072486	4.01559651681	5.74920816078	3.59346517908	5.4773695107	3.93681921495	5.20438185886	4.97996230519	3.45268795355	3.99170720549	4.35135150706	5.1006203005	3.58989764416	5.09018994126	4.41378860638	2.89587290941	3.12505695976
NonSig_20146	5.62611512487	5.86393641688	4.80489211579	4.34072414122	4.80413002891	5.4058355008	4.80093613197	5.22763960344	4.61920966341	5.62928919394	5.83824518384	4.59317600402	5.33693355002	4.7778432853	5.63012287559	6.24693439013	4.94702661739	4.5178606525	5.90332299456	5.30214657266	5.4605585071	4.37853815045	4.64443074463	4.86671648074	5.74679633786	5.57884838942	5.29533628441	6.84536168212	4.95875533046	6.20479757023	5.55545217879	3.96352662801	5.11946158148	4.32692979688	6.54731599504	4.46635333601	4.47164358398	5.70529137865	5.29081598495	6.01417862086	5.60030238241	4.73462883698	5.35485710011	5.39543115618	5.01563336022	4.82161128221	3.77970497539	3.57288764703	4.22753564507	4.99352667059	4.52251258679	5.30361113941	4.89995930582	4.32800859259	4.54984636236	4.58970324436	4.27646572036	4.55721563931	3.88418175228	4.81366389908
NonSig_20157	13.357105344	13.6679515753	12.8417870028	11.9843507749	13.5359930266	13.8004212247	13.5650358433	13.6557291081	13.935111743	13.3856038526	13.1912230155	14.227924936	12.6994389146	13.8424956193	13.531402691	12.3081233208	12.61203242	12.45879137	11.5721543164	13.7591368641	12.8442422293	12.8515174142	12.5979737914	11.4540871778	12.1469366596	12.5159400972	12.7871916822	13.7104767698	13.6175611651	13.4163424839	13.2075594514	13.1308388594	12.5135919455	11.6980731596	12.3824221235	12.9990785915	12.6505602004	13.0147928331	13.6607200598	13.1344320198	13.1506664318	12.4247799336	13.2565625639	12.8036174683	13.617921286	12.8248241782	12.2576838026	12.8798905627	13.2108865138	13.1754541647	13.0871075842	14.4131219329	13.998730213	14.2255187508	14.0946999566	12.118489189	13.7188676771	12.9014156403	14.0597633994	13.7966234339
NonSig_20261	12.1578784011	11.4884744093	10.749722925	11.6362869299	10.5579514794	13.3122587198	11.9849799253	11.7701289503	13.193154382	11.579401525	11.6662517338	12.1777699136	11.0791435007	12.0812200901	12.1148323734	12.3256875112	12.6861349585	10.7649307662	11.6966016023	12.1704195059	12.2778507469	12.5037416717	11.5450736201	13.2114354179	12.1151466557	12.3005857539	12.3181682175	11.833513448	11.3476038583	12.4990616968	11.8521163321	11.5233624875	12.4257233768	11.363322122	10.6184035827	11.1106862652	12.2464782394	11.4481132226	10.7828173402	11.4319055129	11.4208579832	11.4170164876	10.5097377536	12.2904057189	10.7327780567	11.8136948914	12.469611517	13.4337095872	12.8104864689	12.3750735571	10.6577997457	11.4835087442	12.6940409452	11.5845739181	12.8264905839	13.2073151135	13.204193141	11.7496565022	12.7407539846	11.8529808452
NonSig_20307	8.87875598165	8.88017221807	7.57697216213	8.03046831879	7.13613150263	7.55080849227	7.6741760338	8.02698589987	8.67743631714	7.56012401906	8.29465988391	8.4225877837	8.18739170931	8.10167608235	8.33714315272	7.35004776714	7.51520146365	7.10281261775	7.53229823468	8.31161749556	7.98217853449	8.43605794354	8.47721472632	8.22793516696	8.14889779042	8.22706124947	8.18660047091	7.89672340942	7.90551549124	9.02443973199	8.50932632276	6.90779262388	8.15116916427	7.98772301999	5.7918630969	7.84874018419	7.58788087018	7.33890194167	7.91259760737	8.25508631005	8.2086368679	7.43860709552	7.23975415097	7.35293393489	7.62960037501	7.60694533098	8.72793279634	8.95383366869	8.58982846561	8.31102777222	8.56923319308	9.46495519293	8.18460357906	8.8794027135	9.57728227215	7.44915883337	8.61750406025	8.54830899537	8.35320181984	6.7019609007
NonSig_20350	11.7796256531	12.3423220616	10.9724274934	12.0873481444	12.0394201903	11.7606268281	10.4045238867	13.3298451784	10.9597442256	11.9286694305	10.8563010182	11.9867549306	9.48511558721	11.7532802405	11.5967359834	11.1162392714	11.1581312143	11.9377045111	12.1246341128	11.6694817897	12.4009195132	11.0937710923	11.9632374056	12.3250559942	12.7179275905	11.9904078806	12.3277672137	12.4356454008	10.8584760899	12.18914725	11.0767003586	12.9633697762	11.2813135819	12.6150698106	11.1602894474	12.8167375743	11.7524408372	12.7370605583	12.0117137981	13.1401669528	10.8155535749	12.0767089128	11.026735592	11.9064739068	12.4656912132	12.1286723505	12.014220667	13.724119035	12.3607293833	12.4999714612	12.8199818529	12.7110192939	13.3168788484	10.7826217765	12.9759382374	12.8297691281	12.2989626405	12.071756759	13.2818485373	11.8809913563
NonSig_20435	2.30727612994	3.44888254493	2.25157401195	2.33251550141	3.12672313441	1.72807202174	3.37988862369	3.40491308517	4.75327890632	2.08389934856	2.98205138123	3.21647998719	3.68757082834	4.23084807302	2.85684802936	3.07922445047	1.57770482416	2.45298378856	2.40001898706	3.11977261064	3.02932435792	2.18579038216	2.34303774523	2.21913823122	2.8022177575	2.06684547712	1.87833741504	2.27570014052	2.55776943144	1.43764116065	3.34188673856	4.23996910691	4.46188549293	2.66657092004	3.78895447331	2.24286580312	3.00581972992	2.45466990496	3.9739590814	2.70840180015	3.28973554015	1.85774587315	3.82905013613	3.18720248702	2.01687021062	2.5484601232	3.94891023723	3.60373549037	5.47630973846	2.88341305259	3.10222501251	3.86385216176	3.52671909369	2.56423571864	2.92918027501	3.55231833747	3.64791481206	2.20714217066	2.34512502363	3.46789245789
NonSig_20438	6.37945420595	5.67208755867	6.2898633448	7.84222861191	6.25919256046	7.45501396024	6.49445244068	6.46605751286	5.70234897064	6.28497564902	6.93735770599	5.82563505781	7.04448615978	7.35295730322	7.48105429469	5.66642099975	7.45273258347	6.49446983376	6.80810458748	6.22354515008	6.62525558481	5.82689480562	7.12328384067	6.2058998959	7.19700836057	6.14582703582	8.07635077907	7.41126626016	6.73368018859	7.44209186388	6.39914177324	6.74856253823	7.92781071769	6.53201482357	7.09188205907	5.72290437392	6.86738922744	6.63209489461	6.7297343365	7.17975689882	6.41719127833	6.13743158938	6.8245214928	7.39492741768	7.14356295562	7.23330671302	7.9325530042	7.07676407829	8.81139978014	7.12743078971	8.87212009147	7.32754101596	6.75768906208	8.68096185902	8.02297595438	6.70658258183	6.91900485472	6.70096914983	7.76569225214	7.04049084915
NonSig_20654	9.27162793771	10.0942189555	10.1793753788	9.65699689016	9.06923483838	10.3348355809	9.47798088088	9.73187601336	9.45093575751	10.0788407463	8.87398913359	8.34642309663	9.3872792059	8.25034170355	11.4810440399	10.7036280458	9.93296375943	9.76257321602	10.2508391949	9.72473707767	9.08752833623	8.31069787337	9.72543932328	9.95294518733	8.66288340323	9.59260628419	9.60854301367	9.63532729792	10.9769628339	8.66594910711	9.83732107305	11.0872849543	10.6713931296	10.1977806747	11.7932687973	10.3305798883	9.29049203569	10.6293323941	10.2635612869	11.1518341838	10.6852265521	11.1976221246	9.13845138494	11.4962728034	10.6455608754	9.61802360685	10.1937904212	10.2550249379	10.0904783024	9.35916784672	10.1121467178	11.3226106032	9.26629813749	10.2919932867	10.145040712	9.73360718414	9.65225512441	10.2597545251	10.3198078699	9.44007058699
NonSig_20695	4.81449354297	4.1361966115	3.83248145723	3.40770977911	3.33244992663	3.90688312276	3.70076497457	3.23100268082	3.98890369624	3.77260127204	2.49976762876	3.58638361989	4.42547755357	3.69830646073	3.19618198261	3.01373806802	3.37149429884	4.53602938895	3.95880458283	3.31689164431	4.3275118689	4.57165510598	4.65595857388	3.92393882999	3.62973457845	4.38382002734	4.25442458291	4.10457058701	4.66053966405	2.33827552775	5.07585573123	4.5067679758	5.05459602904	3.38007040735	3.7734551786	5.09192717563	5.28928993528	5.20093090507	4.15272901073	4.04671270084	4.06651531983	4.74348539787	3.95082126299	5.10124333851	3.83089706459	4.12560369801	2.8115196358	3.05233678866	3.19177960351	2.85436577409	3.05809804704	2.47277205354	4.56630035345	4.50554449167	4.15453637964	3.52019788174	3.04784983136	4.17297281435	2.5824569362	4.46781791643
NonSig_20702	7.19310920997	7.59191598702	6.05562183317	7.33616547173	6.96899168092	7.90798424489	7.26181979352	7.30887658741	7.92310971275	7.79739434639	8.23031799243	7.14784528359	7.24222183758	6.40649612809	6.95633860869	7.16300017924	6.82316688515	7.19060267837	7.11364191997	7.45173108821	6.77107280949	7.8363723477	6.621959596	7.31868631469	6.80410031408	6.66296479348	7.805336962	6.82514637397	7.03951348014	6.69534865808	5.58840741942	7.54375353537	7.60288003745	6.45952125062	6.10449563595	6.55099650493	6.18264890184	7.64995240555	5.69272932323	6.35348455695	6.10477902601	6.80560207981	6.23653188092	6.08471573165	6.0935324175	7.78782746052	6.89125958777	7.95230646925	5.95014111484	6.73342869688	5.74582593858	7.18969571917	6.12583814681	5.82097085003	7.60344642355	7.0115611339	8.46803150965	7.58798325034	6.77614016304	7.53614499239
NonSig_21202	3.14419288109	4.06960849543	3.33478443857	4.25900068484	3.34813958966	4.54831790307	3.48076709838	3.02827941634	3.14108909155	3.95480052698	4.53906825082	3.96183445345	3.62082467049	3.54717548173	2.66807790708	4.09674975604	3.97630483154	4.42432575066	3.6847972009	3.75736831035	4.25792810626	3.57489204847	3.80195694383	3.4677158232	3.81515078048	3.79531420023	4.22192828906	4.0849298572	4.03181665931	4.71595011051	4.41897906038	4.46209689282	4.25596394375	5.86894511771	4.58586737453	3.82373432629	5.20340406812	4.06777990493	3.71881973495	5.50152947171	3.34243866044	4.27527423878	3.57997384519	5.17804037046	4.21539628176	5.00742647756	4.96515373159	3.63297806825	4.37313325789	3.92062690329	3.76686128224	4.2043896303	3.35225514389	2.97030966766	2.51709070412	2.86361123339	3.78384515608	4.06278167417	4.75504192896	4.21413387849
NonSig_21409	8.55636291832	8.3969770305	7.81417904325	8.34621633498	9.23061709425	8.50682373458	8.33519630681	8.60203149435	9.05759208886	8.40857086754	9.1539361884	8.82429555068	8.11545785676	9.49624099874	9.06943810818	7.32951111702	8.47221900966	9.34715033267	9.69569401412	9.21348588027	9.62625982625	8.59518748959	8.61391926813	9.417025268	8.52400923768	8.92938222435	9.5683206754	8.6693969387	8.43755773687	9.23274737652	7.94704849706	8.46581480076	8.8638526473	8.89843215152	8.53466665369	9.76088599427	8.0984501231	8.90797933159	7.48949433303	9.42450616759	7.48975369168	8.44202067657	8.5015526634	9.17155791018	9.16080479724	9.80219354257	10.0897994188	10.0286975881	9.20842477405	8.42080245207	9.2208953923	9.32221232874	9.04014486273	9.56210530224	8.77610833181	9.47763699979	10.3796020055	9.27708820015	8.91525169862	9.8758172423
NonSig_21473	3.70606873649	3.02787691712	3.76020651937	3.73784330092	3.93469213859	3.73087099179	4.22724845915	3.13381605871	4.12341796116	3.54080690679	4.32100083516	2.90766350226	2.56956265924	2.39883789925	1.96535525057	4.11867576027	4.20356697466	4.59586384553	3.85035428989	3.68944426676	2.9655366022	5.34440022442	4.85257965099	3.91883334342	3.6715817549	3.85470280088	4.23069189787	3.73390281748	5.61953506956	4.4214982509	4.39195157352	2.99883156044	4.97881195756	4.1583285726	4.69783388842	2.84002392815	3.94900923987	4.92772383917	4.46217910035	5.34716235443	3.61765762696	3.8530339494	3.51153803289	4.53296764827	2.74529589253	4.92091177452	4.84024762052	3.45790624668	4.47872154005	4.31580862098	4.57612644227	4.84279566837	4.03320513092	4.17412057711	4.16844107388	4.982922498	3.91336339782	2.14676448586	5.42591799761	5.01137173697
NonSig_21592	4.85078077772	3.48905064986	6.03646604117	4.18835477238	5.79511561749	4.11487658943	3.76544031803	4.89700765281	5.05686708181	5.46183927915	5.53542594589	5.22096943601	5.96201327459	4.24488629422	6.63393904868	4.86697784981	5.52533516553	4.57797241036	4.33801733945	2.11928760987	4.78912186048	2.22881161049	4.67814598795	4.53553820945	3.83907613471	5.1570518466	4.48353410927	4.22425247928	3.86458159025	3.94832170588	5.81938573891	5.70517222278	4.69449642248	4.99736930953	4.81921595537	5.80461201491	6.18797579241	5.01279319991	5.30439204475	6.00882398112	5.76947226054	5.57974259022	5.43789601523	4.0943364783	4.84733408645	4.7723606448	5.12367692843	5.26508383492	3.87675760199	5.12960006244	4.94487231893	5.44934742596	5.63499133914	5.69618872277	4.77501277499	5.45308720431	4.96059934234	4.43673445698	5.42715478983	4.74403156322
NonSig_21689	11.3650400643	12.3250587265	12.1241319239	11.3761086326	12.3067850933	11.3101128543	11.4719880063	12.1912490537	11.7714419087	12.4938412245	10.797115301	12.3656464594	12.3418384663	12.3885085832	12.6247639883	11.9148179931	12.3930552217	12.4108783224	12.1892844875	11.6611788766	12.75139495	12.8664968543	11.7101655018	12.325987006	11.5748592526	12.3430709468	12.5031237313	10.9530880594	12.4174171376	13.1471962142	12.1837078409	12.6630286172	11.7825543698	12.638736236	11.5998348088	12.3095110167	11.2861247386	11.7996801903	12.6064465901	11.754392453	12.4497972976	13.0119105516	11.9072024121	12.4243393402	11.7899572169	10.9119705089	11.1837676447	11.4942607403	10.9657511832	12.2054500206	11.7324815912	12.2123431116	11.851422175	10.4296945737	11.3173998575	12.0666515196	11.0442426016	10.4550452946	11.9782586181	12.6309742833
NonSig_21707	11.3999066456	11.2306713511	11.0568365283	11.2434955674	10.4270581014	11.5369007333	10.6201008498	11.8958443948	11.3359144003	10.3753855111	11.4910516963	11.4724410273	11.6439842776	9.07303843306	12.5785216824	10.1073187985	10.4546093095	12.1342248595	10.28062171	10.7322973296	10.1543933951	10.7125614355	10.0629199157	11.2214309248	11.5334021879	11.0355082036	9.51644646115	9.9661914141	9.71823958441	10.4161812013	11.7182831431	10.1574809431	10.8804582975	11.6272426676	10.9056677778	11.3206844188	11.8039427974	11.6276997009	11.276471227	10.5134788593	10.0448466172	11.1055881046	10.8375877428	11.5967906191	10.3086202519	11.6906406706	11.4484401866	11.5212457415	11.358050204	11.687698929	10.7709565939	10.7775407203	11.8975239816	12.4107741977	10.1564784074	11.7529856157	10.7120342065	11.4047437328	11.3102620101	11.9714796415
NonSig_21734	6.9309083819	7.74871332117	6.36513370677	6.41169808565	7.39607598526	6.63364884947	8.48075499744	8.5369071859	6.70832316109	8.36173608902	6.82697569787	7.44399760129	7.48928329764	6.65603736603	7.40610750262	7.76800470937	6.61296364467	7.20189685927	7.13574352791	7.27904572233	6.98615236973	7.52955679944	7.78941026266	6.47342868557	7.08414010928	7.29752397907	7.22397872573	6.97611755016	7.02359939349	7.76502654442	6.05042495227	6.03196519163	7.14591170606	5.93515535459	6.65104799262	5.03625711586	6.46332261226	6.10671665736	4.81975266662	6.75979736862	7.12235238722	6.2762711053	6.88282962399	7.07433070285	6.63139791375	7.37720689934	7.62250644527	8.11798730776	5.63736518524	6.24134129987	7.23601568695	7.24476567341	6.56399415177	6.95078394402	7.29068752018	7.4776905864	7.84238724045	6.71467736662	6.6592367279	5.31893546455
NonSig_21970	2.80697827632	3.84288532197	2.98318461024	4.16934299448	3.64427666099	3.89997741031	4.50507614982	2.15390475189	3.95717473048	3.0826955867	3.61475253839	3.22133362374	3.11951441179	3.0773833923	4.73738033766	3.4350507625	4.353881363	3.5655157872	4.23893083798	3.97010245651	4.57442288937	2.87346474894	4.38036702892	4.15942397446	3.70489423079	4.56342072368	4.59061720456	4.55307700668	4.92450020238	4.1694860219	3.74871903362	2.56293515846	4.14054334512	2.80459777542	2.89541469278	4.14761217006	3.34686007176	3.49520030256	4.35361144141	3.3071408773	3.11466825235	4.82361752853	4.49048666835	3.19524778603	4.79124787785	4.84754969076	4.73745266719	4.17885034519	3.80166736925	4.3153695111	5.17635923496	3.86838398062	3.90653201364	4.20871587839	4.79536388514	5.11543962259	4.14933539184	4.91904465359	3.22668689952	3.29730423195
NonSig_22089	11.7684150395	11.1877528803	10.378688948	11.5673103364	9.57486500988	10.2743874499	10.5131107574	11.1565795604	11.3760401388	11.0718783328	12.3449893979	10.4910715493	10.4224196057	10.6654669405	11.0309344735	10.5929995689	10.2345913137	10.6627766453	10.1732983302	11.4913951098	11.0714527072	11.0897334515	10.5741963963	11.1691953968	10.1164103334	10.3687666618	11.4143962288	10.6824100222	11.5316371738	12.1102956719	10.5318073748	11.9472756973	10.1986206164	10.1224541414	9.63722932202	10.3047126396	9.29110775563	10.0303818309	10.5213623969	8.98592628768	11.2652316824	10.3057641661	10.4400899447	9.93096237089	11.3688138535	11.2055241888	11.6326720657	11.2058975121	11.3225273178	10.4673971047	10.4445247875	12.0877817708	11.3881656803	10.9256555472	11.2183626579	11.6760026384	11.3965327997	11.8523841348	10.0762634411	11.1917739308
NonSig_22138	11.6801101198	11.4193130047	12.2284963386	12.2448165821	10.4613435582	12.2507192013	9.38166707262	13.261542913	11.3845384475	9.6042788582	11.0092122832	11.6423447082	12.223016356	10.7827896102	11.9553287633	10.7063326201	10.8514979238	9.65917613563	11.4542562103	10.2454786186	8.33839160279	10.2658171026	10.6905481591	10.1632362046	10.4555988144	9.55584086796	10.7474397847	9.95910465129	10.1643220544	10.0520002496	11.076890488	10.4172432246	10.9467020218	10.7081286625	11.8857441321	10.5941270274	11.6276652103	11.1420297916	9.68369062243	10.139269524	11.2823296581	10.4778401925	11.5356169108	9.93602596511	11.2635195771	9.54188247741	10.6472424769	11.438921805	9.84410016682	11.4041313114	11.6500330039	11.631308109	10.0180510158	11.382132373	11.9921861982	11.7592809563	10.7597917642	10.2444730866	10.7265567516	12.0840007868
NonSig_22280	6.40665351937	6.06284846587	7.47953455321	6.91173713118	6.55686003734	5.48280853044	7.22809780683	6.78400249655	7.28875877588	6.76255665956	5.39663779029	7.91160235503	6.60905769622	5.94492247049	7.51514350568	6.51081174697	7.08245752055	6.44682245165	6.08621053188	6.54465530676	7.41591461806	8.09054896859	5.54069432153	7.04884105244	7.07342121093	5.90006621217	6.91908827864	6.94723067247	6.8279740129	6.28820743701	6.88219699887	7.27406776758	7.50852759397	6.26298066991	6.91285804756	8.33344319185	7.4791290116	6.67731054156	8.16195932914	7.4701684769	6.39701245888	7.47931017295	5.76664143356	6.83161553178	6.47580471319	6.47475720413	5.7721203561	5.906868336	6.32340088039	5.46465928165	5.49969422817	5.85301533037	6.8374762191	5.21506056412	6.24190708609	5.23331305136	7.66879458078	6.6398540819	4.93083957422	7.16273925201
NonSig_22297	8.86524605163	8.51950126379	10.0830782385	7.78821210513	10.3211127932	10.0793751175	7.75414986685	8.88780042923	8.51643801588	9.23237028178	8.83989731715	9.29106404373	10.0055104522	9.30865538817	7.94719826644	8.59551865152	8.06963232638	8.83025787984	7.47519609784	7.55271120821	7.3698389464	8.72268465087	8.22046357524	8.80828552881	9.09190786071	8.72313900747	7.87769741957	8.84809113897	8.01740263774	8.21907896558	9.36694833074	10.7458459676	8.38665820808	9.25570593249	10.988752832	8.40264531662	9.47863235326	6.9956883056	10.0133777854	9.28153827676	9.66348625719	8.89556532385	9.11034092607	10.4513343021	9.16761808926	7.66442939881	8.86316696589	9.75904992558	8.45107846817	8.84075294298	10.0000735415	7.7294843452	8.86035300574	9.34191124936	8.75576410018	9.24354937886	8.81459217915	9.07017312861	8.16421701529	8.05262867455
NonSig_22304	7.80039500591	6.3513362908	6.84695856653	7.65493999646	8.43682872143	7.51545536443	7.59030943555	7.4138999479	7.70349215884	7.36003148305	6.71731046803	8.10826828909	6.69912093213	7.97284372646	6.32250960422	6.77856763299	6.30907526132	6.71725659135	6.26524855526	5.18914177341	6.68135373374	5.50395286392	8.04253614555	5.52544688054	6.36238754538	6.80724294098	7.5336871389	6.73127404327	6.49542024366	6.35705003847	8.37833063207	7.2805553379	8.78301728353	8.16334142236	7.78113341984	7.35401156577	7.47369018804	6.82792964941	6.41696807487	7.45222631876	8.87729742168	7.44204723279	6.40728718633	6.05331285168	7.13877619329	7.27764974588	6.75493393352	7.86103583451	6.93970185543	8.70108002527	6.71773828606	5.61927635297	7.80026677641	8.56125281355	7.58593152705	7.88586622788	7.5067975553	6.46307251903	6.64203102668	6.63162483663
NonSig_22443	10.3866549138	10.4546716322	10.5321001424	9.98287706628	10.2479632201	10.3296844729	10.3270738941	9.88883492951	9.9615132725	10.2932692552	9.97496547108	9.76032748509	10.5257072558	9.90699811677	9.71687903547	10.064602159	9.36556414566	9.94736653901	10.1084647306	9.31749518714	11.0138637317	10.6284263098	8.44280559471	9.85069015697	9.82962893082	9.08609698943	9.25651255977	9.30594820994	9.90455076586	9.83247422651	9.79022409983	10.4932479479	9.61916169177	11.8743284157	10.0375230623	11.3851744155	9.61195047324	10.4384199019	10.523947863	10.3124246108	10.0806548217	11.2862053105	10.0564823638	11.491273467	11.2279664958	9.76751023089	10.2357886483	9.50687403845	9.58964154547	10.9175984396	10.1719763765	9.77982040632	9.92831140932	10.2910507273	9.83064328026	9.40838606561	11.1022435441	10.1515189615	9.61945235412	10.3388766354
NonSig_22484	7.74436089779	8.13466338308	6.70796626965	6.5525431644	7.28146803769	6.81705607375	7.70853745284	8.54815341179	8.40562778437	6.95620698586	7.24388507843	8.16014194936	7.22513451249	8.21406630801	7.56512253235	8.0876137522	5.76615520003	6.24419568373	7.76690568062	7.10495061392	6.97850810594	6.23523931824	6.83480909851	6.8200659863	4.99786390976	6.27786286172	8.62954625525	6.96569165779	5.18445116085	6.84061606368	6.59987195456	6.51872226489	7.64677960454	7.49187597056	5.41267755327	6.8313471034	6.86212967766	7.17842385319	6.20827909372	5.37949930993	6.62426482191	6.20458744659	6.72204869077	6.73192482243	6.26665169733	6.58707946236	6.51198007019	8.42899565224	6.29392036018	7.92083741371	7.72165125284	6.5684786385	7.09829646233	6.45033614346	7.60141930861	7.59606951491	7.29153807762	7.36519819053	7.30082225312	6.51122167269
NonSig_22553	4.66453872714	4.3704450987	5.63073056881	4.06169832195	5.38194025773	3.61410596007	6.53169711031	4.44438383143	5.37208196068	5.25953920008	5.45683190469	4.48348333029	4.4441752671	5.28006394788	5.663297686	5.33392703569	5.68362859591	6.00460618175	5.34905248656	5.8627187734	5.63200769168	5.39405590009	5.91585402251	6.88494690497	6.70918221349	5.91748210662	6.72353469102	4.45000630767	5.80780732787	6.7589168134	5.85836272455	4.32543884742	5.4776827214	4.75617800295	4.92952651896	4.72466740554	4.28901688933	5.16710950622	5.42202411249	5.74148542419	4.55552162419	4.56072383692	4.95738593739	4.58521563181	4.73208883843	4.54691894675	5.15447640423	4.65135272396	5.78985674717	4.58384726945	5.47998788795	5.81822088857	5.57896892318	6.18118630506	4.83374485097	4.83367631095	5.5061355105	4.78804668348	5.09544753235	5.25731894251
NonSig_22593	7.04870768264	6.98305896403	6.99212567053	6.67660024607	6.94514450413	6.60151812582	6.83597312657	7.87831020883	6.65865471344	7.53224345517	7.47598113691	7.39666991989	7.04436961046	8.70085379618	7.52619644498	6.59330275581	5.82787622753	7.18731064569	7.11978396619	6.53261690494	7.67469741755	6.83521007503	5.94026677007	6.87101068879	7.38795202662	7.67284638948	5.84849623283	6.05739853777	6.82700556594	7.41221360883	7.59890767027	6.79127031561	7.21720808351	8.36805723112	7.83472928164	8.24989123247	8.13331745235	6.08286988702	6.80414602081	7.57562027992	5.89882206679	5.77834241803	6.70545091053	8.46103612414	5.97286529507	7.62517110736	7.4814258645	6.84655737613	8.0051677322	8.62538541565	7.92712695831	8.47384341623	7.38636943755	7.77191121076	7.07221984852	8.04937112285	9.03443553311	7.5032656725	7.44469268618	7.71233412108
NonSig_22652	15.5738777621	14.836532584	14.4618942156	14.3549038007	13.8636657544	13.8378462777	15.2412318193	14.0282060184	14.6675504358	15.1553116508	14.9958088776	15.4258135828	13.9341126153	14.3288984676	13.862382211	12.3044270256	14.7438410261	12.0365037261	13.1260946317	13.9872755798	14.8483884688	12.5450702613	14.2614348928	13.8381466028	13.7615511095	14.5429635461	13.6711744544	14.0388652727	13.0217683628	12.8635758771	14.6550943219	13.8434527237	13.5901663138	15.5030687896	12.8931275638	13.5579799145	13.5578279831	13.2007196575	13.3792166324	12.9251206332	13.3097851338	13.9775918804	14.2267271373	13.2723276217	14.3231309767	14.1553745421	14.0255848381	14.1091708835	13.120783644	14.8118297584	14.0630078805	14.1755943172	14.7291163849	13.2600980732	14.883877647	13.8117761476	15.1315024599	13.5251233836	14.2484293309	13.8196340446
NonSig_22754	5.38338816169	5.38304129319	4.88058257615	4.5124823487	5.34813447186	4.39476720122	3.45118191672	4.07474552391	5.01248110386	5.60040073715	5.42056834728	3.94936155688	5.17459872862	4.16407648907	3.38638055827	5.33698866111	4.51280233015	4.58741759883	5.01064200435	5.14835232226	5.06642928846	4.08312407588	5.18699474156	5.28200380546	5.28582967965	2.99638606084	5.61109409169	4.01700831207	5.59250612446	3.42542580328	5.9716575044	6.18914861508	4.90366758628	5.10062385147	6.20468107113	5.204897455	6.01501652177	4.90550787494	5.66696616529	4.95966585366	5.62997254176	4.9379920784	5.98021432647	5.8909322182	6.70909237019	5.62859404892	4.47790076838	6.41656848785	3.54105931516	5.4456151423	5.54332802675	4.88028176796	5.44305880806	3.69044013079	5.66596049327	4.39253815709	4.82488824166	4.25338741976	4.19105144212	5.43860262625
NonSig_22788	6.72060122001	8.12510216651	7.59085146675	5.95190427584	7.44692416391	6.85200045207	6.48175065507	6.62400952644	7.32693827704	6.15932069807	7.27685205788	7.58823368064	6.58436915282	6.1454802334	7.43053223885	6.34283933604	5.78463770448	6.60962563386	6.30327690134	6.66244315382	7.00144858375	7.0871765154	7.01680891066	6.43186389456	7.08041472125	6.43763605021	6.55356735	6.42104401654	7.52689160828	5.39649007024	7.50195433082	7.76736956332	7.72699723835	8.08742307699	6.38782900868	8.09283352728	7.64058942611	6.35866222104	7.47180431467	7.74658988705	6.87430380098	8.05472146776	6.81018995887	6.43285488101	7.45886076851	6.89679288134	7.25085104332	6.73158554806	7.1057758376	6.14966223822	6.47667659352	6.57546138955	7.21679790226	8.00927894914	7.42731730174	6.61143894066	7.95780626532	7.05075767815	7.44122803568	6.10387969134
